,N_NO2,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,weekday_Monday,weekday_Tuesday,weekday_Wednesday,weekday_Thursday,weekday_Friday,weekday_Saturday,weekday_Sunday,season_fall,season_spring,season_summer,season_winter,holiday_sunday,holiday,holiday_school,year,month,dayofyear,weekday,season
2010-06-15,11.667574,0.2813979,969.66034,77.55146,19.903751,120.80566,0.9341063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,6,166,2,3
2010-06-16,10.406597,0.071962506,974.88336,76.559784,18.873957,159.17543,0.57874143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,6,167,3,3
2010-06-17,12.021234,0.103701465,972.59796,83.59916,17.088541,124.671486,0.57370406,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,6,168,4,3
2010-06-18,8.635596,0.012514584,973.4563,86.52,16.491253,108.970215,0.48260626,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,6,169,5,3
2010-06-19,8.415405,0.06792291,965.64594,70.57748,19.160416,215.05133,0.86612916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,6,170,6,3
2010-06-20,12.158298,0.0827875,962.5644,77.178955,15.754166,217.97713,0.75732905,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,6,171,0,3
2010-06-21,3.117596,0.07671667,963.55005,71.94355,13.508957,305.96664,1.8113755,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,6,172,1,3
2010-06-22,5.2272983,0.0082125,968.30853,57.88959,14.73875,306.78122,1.843167,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,6,173,2,3
2010-06-23,4.152398,0.0,973.196,49.564377,17.226875,300.41394,1.5954208,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,6,174,3,3
2010-06-24,5.876958,0.00215,974.9915,54.846462,18.051458,249.964,1.2175997,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,6,175,4,3
2010-06-25,11.286105,0.0,974.20636,57.345413,17.104582,206.82497,0.99618965,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,6,176,5,3
2010-06-26,13.684317,0.047052085,971.42065,62.972713,18.602083,140.18776,1.1889771,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,6,177,6,3
2010-06-27,9.48975,0.0,972.127,61.001453,19.82,254.64464,1.345627,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,6,178,0,3
2010-06-28,8.603576,0.0,974.8084,55.364788,21.483126,156.77132,1.3301398,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,6,179,1,3
2010-06-29,13.375575,0.0,975.78326,61.293743,20.968958,78.21386,0.977648,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,6,180,2,3
2010-06-30,10.972937,0.0,975.10205,56.363537,22.88104,197.79657,1.2557145,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,6,181,3,3
2010-07-01,16.855848,0.05598125,974.95215,64.65083,22.129377,121.70846,1.1179103,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,7,182,4,3
2010-07-02,16.085327,0.0,974.93353,58.800213,23.628752,100.466286,1.106181,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,7,183,5,3
2010-07-03,14.544022,0.0,975.52075,66.96209,23.151453,64.279686,1.0190334,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,7,184,6,3
2010-07-04,12.159234,0.19205415,974.623,73.686455,23.10021,152.85777,0.9924063,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,7,185,0,3
2010-07-05,9.493277,0.112043746,974.80206,76.79541,21.337502,106.73758,0.9429431,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,7,186,1,3
2010-07-06,13.4368925,0.016427083,974.2065,69.5729,21.247707,264.2471,1.3882126,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,7,187,2,3
2010-07-07,21.92902,0.0,974.89594,61.185623,21.38542,244.2719,0.86287075,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,7,188,3,3
2010-07-08,10.634148,0.0,979.002,55.524586,19.131042,165.02524,1.1020793,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,7,189,4,3
2010-07-09,19.047039,0.0,979.8855,58.01292,19.730001,129.24739,0.9118939,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,7,190,5,3
2010-07-10,16.972979,0.0,979.6812,59.64417,22.019583,119.44556,1.0164479,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,7,191,6,3
2010-07-11,11.894852,0.0,978.6978,57.868755,23.717293,88.647514,0.97693807,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,7,192,0,3
2010-07-12,10.804749,0.0,976.3647,58.46751,24.749582,107.52102,1.099552,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,7,193,1,3
2010-07-13,16.689552,0.0,973.002,61.90125,25.796038,102.68646,0.95797306,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,7,194,2,3
2010-07-14,15.685479,0.0,970.39124,66.98826,25.024569,136.9977,0.9602479,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,7,195,3,3
2010-07-15,15.406703,0.0,970.1499,63.336456,26.611038,106.97895,0.67234164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,7,196,4,3
2010-07-16,11.899661,0.04139583,970.7708,67.188965,26.553122,166.63945,1.374077,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2010,7,197,5,3
2010-07-17,11.95304,0.0,975.248,67.805,26.060417,164.94955,0.93068117,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,7,198,6,3
2010-07-18,11.971402,0.027054166,973.31683,66.8846,26.818954,103.247284,1.1236001,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2010,7,199,0,3
2010-07-19,1.1738067,0.0020854168,977.89594,56.34396,22.194372,307.11667,2.2953188,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,7,200,1,3
2010-07-20,7.4223,0.0,978.7354,63.00562,21.183332,108.81243,0.8155064,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,7,201,2,3
2010-07-21,8.546893,0.0,974.78326,69.473335,21.800417,152.42754,0.61734164,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,7,202,3,3
2010-07-22,13.059917,0.0,970.65424,66.67812,24.46979,101.18095,0.8442009,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,7,203,4,3
2010-07-23,15.74432,0.0,970.19366,62.42563,26.815828,108.211296,0.87408465,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2010,7,204,5,3
2010-07-24,15.031127,0.018577084,969.57086,72.10125,24.203127,140.30994,1.1306002,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,7,205,6,3
2010-07-25,6.2842765,0.026920833,969.18353,64.927086,19.011251,262.61563,1.5801936,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2010,7,206,0,3
2010-07-26,3.2278624,0.0041708336,969.40216,52.786663,18.842081,274.38052,1.4943175,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,7,207,1,3
2010-07-27,6.202022,0.0,969.98315,53.705105,18.454891,234.56851,0.9219765,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,7,208,2,3
2010-07-28,20.161158,0.04966667,971.6355,62.859585,18.757502,206.87016,0.8329895,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,7,209,3,3
2010-07-29,10.409236,0.0020854168,972.17706,54.602924,21.563334,250.57112,1.1448467,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,7,210,4,3
2010-07-30,14.613486,0.13818334,968.89575,73.98417,18.335417,141.01656,0.8134926,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2010,7,211,5,3
2010-07-31,14.884767,0.050188337,971.31036,76.161255,15.806664,249.61646,0.71084785,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,7,212,6,3
2010-08-01,7.3022017,0.0,974.78754,63.052723,19.025625,195.46611,0.9802792,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2010,8,213,0,3
2010-08-02,11.783555,0.0,975.18134,63.136883,21.339373,168.49371,0.85679597,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,214,1,3
2010-08-03,17.44951,0.0,972.4646,65.20063,23.142914,84.44059,0.9389937,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,215,2,3
2010-08-04,21.172707,0.0103,969.49146,80.55458,19.291664,133.8109,0.8259375,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,8,216,3,3
2010-08-05,15.444801,0.0021297873,969.6361,68.386826,19.028511,104.1242,0.601185,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,8,217,4,3
2010-08-06,13.412848,0.11765625,965.95013,73.18168,18.317915,107.74115,0.98202294,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2010,8,218,5,3
2010-08-07,15.511765,0.08908772,968.0503,83.147095,16.901669,170.87196,0.80242497,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,8,219,6,3
2010-08-08,18.432083,0.06225417,973.3416,80.613754,15.695205,192.24364,0.64681035,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2010,8,220,0,3
2010-08-09,10.05804,0.0040416666,975.38947,71.761665,18.787918,91.070366,0.6909812,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,221,1,3
2010-08-10,20.456617,0.044977084,975.77905,73.690414,18.624374,173.20465,0.65298957,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,222,2,3
2010-08-11,15.678384,0.0,975.18134,74.75646,20.059584,135.48155,0.85727096,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,8,223,3,3
2010-08-12,13.38398,0.026922917,974.19586,71.46104,21.33583,160.79332,0.9184332,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,8,224,4,3
2010-08-13,13.454383,0.0020854168,972.68964,70.42459,21.068335,89.07226,0.9228935,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2010,8,225,5,3
2010-08-14,22.125128,0.17593749,973.31665,83.77147,18.725208,166.15529,0.9628207,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,8,226,6,3
2010-08-15,7.988102,0.13062291,973.8062,77.45604,20.200626,122.37479,0.68494374,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2010,8,227,0,3
2010-08-16,6.060164,0.0020854168,971.6209,69.361244,21.205626,181.33838,0.807797,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,228,1,3
2010-08-17,19.619743,0.2499327,970.81036,67.06521,18.724375,115.47562,1.0105041,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,229,2,3
2010-08-18,12.193075,0.08526041,971.7166,73.12583,17.629374,186.02277,0.73023754,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,8,230,3,3
2010-08-19,14.011977,0.014602083,971.325,75.612495,17.389374,202.85179,0.64151376,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,8,231,4,3
2010-08-20,14.629831,0.0,974.23553,66.34874,20.538128,218.05708,1.0197043,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2010,8,232,5,3
2010-08-21,16.222065,0.0,980.57916,66.42646,20.273123,115.029724,0.666598,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,8,233,6,3
2010-08-22,12.689172,0.0,982.06024,71.19854,22.025627,105.4075,0.7871832,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2010,8,234,0,3
2010-08-23,7.581021,0.0,978.0291,71.91937,22.14417,97.22662,0.8089896,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,235,1,3
2010-08-24,16.396446,0.0,970.0168,72.168106,22.154373,99.9255,0.69563746,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,236,2,3
2010-08-25,25.184658,0.10291877,969.70404,83.55187,19.269373,173.46191,0.6304376,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,8,237,3,3
2010-08-26,17.656296,0.008211875,975.5811,81.29562,17.161251,203.6296,0.5608333,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,8,238,4,3
2010-08-27,16.151659,0.0,974.1084,74.51022,20.374998,180.16273,0.5413626,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2010,8,239,5,3
2010-08-28,17.101618,0.08101458,966.4021,78.60418,20.489376,137.48651,0.749825,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2010,8,240,6,3
2010-08-29,10.034315,0.043543752,968.57495,72.53166,17.012913,218.88618,0.51795596,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2010,8,241,0,3
2010-08-30,4.775971,0.0,973.4106,61.426037,14.746812,191.8174,0.6580979,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,242,1,3
2010-08-31,21.661106,0.16318543,968.75836,85.88189,11.565605,212.62701,0.5183437,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2010,8,243,2,3
2010-09-01,15.079065,0.014664583,968.6543,71.88501,10.953374,177.97345,0.95371455,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2010,9,244,3,4
2010-09-02,11.51449,0.0020854168,972.3748,62.569782,12.75133,223.96191,1.2336688,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2010,9,245,4,4
2010-09-03,18.879465,0.0,974.6268,67.90187,13.369522,142.41269,0.78918123,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2010,9,246,5,4
2010-09-04,23.00451,0.022681251,976.9727,77.37481,13.977708,118.21826,0.706152,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2010,9,247,6,4
2010-09-05,12.317235,0.12996042,975.63336,82.972694,14.1745825,136.1666,0.48071507,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2010,9,248,0,4
2010-09-06,5.5394087,0.023010418,978.0124,71.11021,13.1415415,115.33466,0.6892813,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2010,9,249,1,4
2010-09-07,20.124763,0.027052084,976.8374,74.00437,12.130833,188.32262,0.5985939,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2010,9,250,2,4
2010-09-08,10.056041,0.0,971.7229,80.6775,11.874793,79.02224,0.42750582,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2010,9,251,3,4
2010-09-09,15.064363,0.10714375,968.18756,86.33979,13.242917,126.43826,0.34861457,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2010,9,252,4,4
2010-09-10,21.980066,0.047837507,973.0771,79.76418,15.210835,201.9015,0.634793,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2010,9,253,5,4
2010-09-11,12.767107,0.0,977.1936,61.586872,16.928122,231.55981,1.1464292,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,9,254,6,4
2010-09-12,13.073884,0.0,977.4541,67.253334,16.167913,139.87056,0.84945625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,9,255,0,4
2010-09-13,13.681617,0.0,977.29596,74.05354,15.274999,121.19973,0.8154521,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,9,256,1,4
2010-09-14,18.085636,0.0,977.6001,66.18833,16.602709,180.85368,0.995898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,9,257,2,4
2010-09-15,16.883722,0.0,979.49786,58.394794,17.965628,244.81389,1.0149981,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,9,258,3,4
2010-09-16,16.724062,0.0,973.03754,71.965416,17.770418,124.634346,0.65999997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,9,259,4,4
2010-09-17,18.341423,0.035200004,971.3979,82.68877,15.237288,189.09448,0.6399916,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,9,260,5,4
2010-09-18,23.265738,0.5334875,971.1499,89.953125,13.850627,157.87111,0.31444165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,9,261,6,4
2010-09-19,13.130106,0.3790208,974.7104,86.05877,11.751039,231.77458,0.4236438,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,9,262,0,4
2010-09-20,9.57651,0.07646041,974.66675,81.17896,11.854458,142.27823,0.5578946,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,9,263,1,4
2010-09-21,18.03902,0.0,978.24384,73.43084,11.806606,124.62961,0.8309353,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,9,264,2,4
2010-09-22,17.686935,0.0,978.87286,74.72791,13.688209,82.30517,0.6545137,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,9,265,3,4
2010-09-23,17.996405,0.0,980.554,74.28063,14.577605,101.93688,0.762276,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,9,266,4,4
2010-09-24,18.913086,0.0,977.2356,76.19375,14.131313,122.42117,0.7827251,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,9,267,5,4
2010-09-25,21.475172,0.0,967.15424,78.07082,15.257272,143.7636,0.56201035,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,9,268,6,4
2010-09-26,9.755894,0.5537958,958.9063,88.891045,14.097293,165.17339,0.63812095,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,9,269,0,4
2010-09-27,3.639814,0.05169375,960.5916,60.41437,12.813751,298.1437,2.4890313,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,9,270,1,4
2010-09-28,23.284042,0.0,967.5002,76.40835,10.732852,137.05162,0.68122286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,9,271,2,4
2010-09-29,12.819063,0.0020854168,970.31226,62.79001,13.1346445,200.67357,0.79305625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,9,272,3,4
2010-09-30,18.874811,0.0020208333,973.4958,66.565216,12.09954,165.37102,0.86412716,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,9,273,4,4
2010-10-01,11.892169,0.0,975.0125,75.64269,10.55902,140.98698,0.5475479,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,10,274,5,4
2010-10-02,20.815447,0.0,975.0459,78.461876,10.135248,128.89046,0.34897497,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,10,275,6,4
2010-10-03,14.198211,0.0063875,976.9668,80.59271,11.730208,184.12886,0.23066062,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,10,276,0,4
2010-10-04,7.0590644,0.022745833,976.6939,90.17521,10.699584,168.23438,0.35605183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,10,277,1,4
2010-10-05,19.669956,0.0,970.70844,86.51771,11.798752,170.32774,0.36769572,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,10,278,2,4
2010-10-06,12.493362,0.13408478,969.0249,88.81542,13.934376,133.86354,0.38984588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,10,279,3,4
2010-10-07,12.878594,0.028875,976.22485,89.19293,10.907085,145.20909,0.31371874,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,10,280,4,4
2010-10-08,20.47889,0.0,982.04584,80.78564,11.822604,195.02425,0.41697833,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,10,281,5,4
2010-10-09,17.933022,0.0,983.9229,77.835,9.827666,141.25774,0.5659771,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,10,282,6,4
2010-10-10,14.73021,0.0,980.14795,75.2002,9.102771,164.24199,0.50611466,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,10,283,0,4
2010-10-11,15.602956,0.0,973.2187,75.01792,7.99075,91.05093,0.8060772,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,10,284,1,4
2010-10-12,29.240807,0.0,972.7105,73.22228,8.218894,106.05871,0.8532939,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,10,285,2,4
2010-10-13,29.213894,0.0,972.8916,76.44314,8.519792,110.72396,0.859098,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,10,286,3,4
2010-10-14,30.121405,0.0,972.073,75.48771,9.833104,93.70399,0.3992575,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,10,287,4,4
2010-10-15,30.037832,0.0,969.88983,77.025826,10.013792,133.96098,0.33949876,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,10,288,5,4
2010-10-16,19.24138,0.0,969.11664,69.93876,8.678937,119.203804,0.73090607,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,10,289,6,4
2010-10-17,19.427149,0.0,967.91034,77.4996,8.231542,130.77614,0.3976659,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,10,290,0,4
2010-10-18,16.37251,0.28166875,971.6147,87.259575,6.504354,239.7882,0.88662076,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,10,291,1,4
2010-10-19,25.688175,0.0,973.3543,77.24541,8.159061,241.72485,0.63211846,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,10,292,2,4
2010-10-20,18.520042,0.0,967.25,68.21458,9.325249,226.7658,0.8059401,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,10,293,3,4
2010-10-21,27.137445,0.0040410417,965.99585,86.68229,5.169438,150.95209,0.5293023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,10,294,4,4
2010-10-22,25.879278,0.0,979.5833,69.98687,4.6484227,155.81233,0.86583114,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,10,295,5,4
2010-10-23,38.725113,0.0,980.5354,71.5129,5.1146326,100.98181,0.89280623,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,10,296,6,4
2010-10-24,31.899363,0.0,974.4646,74.49812,6.9581676,104.52088,0.7240909,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,10,297,0,4
2010-10-25,24.517408,0.037350003,968.38763,77.498535,8.150792,98.76551,0.9387792,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,10,298,1,4
2010-10-26,12.554406,0.20266245,971.0063,81.15916,6.0463753,259.16168,1.2710849,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2010,10,299,2,4
2010-10-27,11.020403,0.0,980.6687,65.56187,5.0078893,266.36185,1.1442894,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,10,300,3,4
2010-10-28,34.679573,0.0,984.5063,75.22875,3.2433176,127.8917,0.66030073,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,10,301,4,4
2010-10-29,36.791492,0.0,982.1396,74.90125,3.9626312,148.41144,0.64809376,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,10,302,5,4
2010-10-30,38.138298,0.0,978.3145,78.48166,5.499825,129.01035,0.5288388,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,10,303,6,4
2010-10-31,28.693617,0.0,971.3709,79.71062,5.5922503,115.41273,0.756521,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,10,304,0,4
2010-11-01,31.598043,0.0,970.9851,82.96023,7.20117,109.47592,0.72045964,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2010,11,305,1,4
2010-11-02,24.456593,0.0,970.7019,83.54542,10.246166,166.96474,0.4581097,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,306,2,4
2010-11-03,39.88064,0.0,972.2373,84.17084,10.685956,135.5817,0.4993042,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,11,307,3,4
2010-11-04,34.63319,0.010429166,976.75006,90.6173,10.349417,150.01042,0.3512058,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,11,308,4,4
2010-11-05,34.637657,0.0,982.56665,79.74291,10.666729,158.33652,0.6373963,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,11,309,5,4
2010-11-06,39.014046,0.0,980.8498,73.18439,12.212583,98.81129,0.7983458,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,11,310,6,4
2010-11-07,27.36575,0.0,973.0354,74.03166,11.391396,147.31238,0.7963853,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,11,311,0,4
2010-11-08,26.954678,0.0,961.73126,82.12374,9.466624,139.95467,0.5196582,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,312,1,4
2010-11-09,26.055742,0.040803958,945.87933,89.43875,9.219688,145.68382,0.5925956,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,313,2,4
2010-11-10,32.066338,0.05390625,944.1084,80.83875,6.881252,157.05882,0.45546123,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,11,314,3,4
2010-11-11,37.200207,0.0,952.4478,86.60917,5.3604584,192.41748,0.6398161,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,11,315,4,4
2010-11-12,32.635746,0.0,966.94586,75.73541,7.7145405,182.16615,0.42290112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,11,316,5,4
2010-11-13,32.31617,0.0,962.8333,71.26896,9.0980215,188.36223,0.67308,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,11,317,6,4
2010-11-14,29.109789,0.0,965.8084,74.20418,9.578708,176.12764,0.905333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,11,318,0,4
2010-11-15,23.91723,0.0,966.59796,72.16042,9.886041,163.03699,1.0404862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,319,1,4
2010-11-16,36.050636,0.0,968.5603,73.421455,10.578397,186.33559,0.82694745,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,320,2,4
2010-11-17,36.888718,0.037479166,969.0291,83.35084,10.176355,98.996216,0.6451667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,11,321,3,4
2010-11-18,31.776382,0.09106042,966.502,89.508125,9.893334,143.41756,0.30455562,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,11,322,4,4
2010-11-19,22.361197,0.0,967.08344,87.23334,9.081395,135.94572,0.37046048,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,11,323,5,4
2010-11-20,32.442574,0.2292375,972.96655,87.33103,7.4240417,210.30707,0.38285753,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,11,324,6,4
2010-11-21,20.289362,0.01870625,974.91656,88.35186,6.4007506,128.40262,0.3876591,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,11,325,0,4
2010-11-22,14.852084,0.031154165,968.0478,89.48896,5.72673,144.42088,0.26775688,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,326,1,4
2010-11-23,30.82574,0.10788542,956.36456,91.30811,6.682812,169.0692,0.25854066,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,327,2,4
2010-11-24,23.928478,0.0,956.8809,84.297455,4.67799,187.40172,0.4301128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,11,328,3,4
2010-11-25,38.184464,0.0,962.23956,86.68812,1.137189,222.53355,0.4603792,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,11,329,4,4
2010-11-26,40.243385,0.67899185,963.7881,80.52223,0.8336243,85.31602,0.7057173,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,11,330,5,4
2010-11-27,31.627857,0.67899185,958.69293,87.07815,-0.09690108,145.31505,0.8969712,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,11,331,6,4
2010-11-28,22.540377,0.67899185,962.96094,65.8368,0.9876778,222.12749,1.202395,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,11,332,0,4
2010-11-29,35.97949,0.67899185,963.571,87.319115,-0.79029703,151.1562,0.5979888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,11,333,1,4
